,Date,Month,Year,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,DiffLP,FTR(S),FTR,Bookie,Target
1871,13/01/2008,January,2008,Sunderland,Portsmouth,2,0,2.75,3.25,2.62,2.55,3.1,2.55,2.6,3.2,2.37,2.5,3.3,2.38,0,0,0,0,0,0,0,0,9,H,1,0,1
1872,19/01/2008,January,2008,Birmingham,Chelsea,0,1,5.5,3.6,1.66,5,3.5,1.6,5,3.25,1.62,5,3.5,1.57,0,0,0,0,0,0,0,0,16,NH,0,0,0
1873,19/01/2008,January,2008,Blackburn,Middlesbrough,1,1,1.72,3.6,5,1.7,3.4,4.3,1.73,3.1,4.5,1.7,3.3,4.33,0,0,0,0,0,0,0,0,-2,NH,0,1,1
1874,19/01/2008,January,2008,Fulham,Arsenal,0,3,7,3.8,1.53,6.5,3.7,1.45,6.5,3.6,1.44,7,3.75,1.4,0,0,0,0,0,0,0,0,14,NH,0,0,0
1875,19/01/2008,January,2008,Newcastle,Bolton,0,0,1.72,3.6,5,1.85,3.2,3.8,1.8,3.3,3.75,1.73,3.25,4.2,0,0,0,0,0,0,0,0,6,NH,0,1,1
1876,19/01/2008,January,2008,Portsmouth,Derby,3,1,1.44,4.2,8,1.4,3.8,7,1.4,3.75,7,1.36,3.75,8,0,0,0,0,0,0,0,0,-9,H,1,1,0
1877,19/01/2008,January,2008,Reading,Man United,0,2,8,4.5,1.4,7,3.8,1.4,7,3.75,1.4,8,3.75,1.36,0,0,0,0,0,0,0,0,7,NH,0,0,0
1878,19/01/2008,January,2008,Tottenham,Sunderland,2,0,1.44,4.2,8,1.4,3.8,7,1.44,3.75,6,1.4,3.75,7,0,0,0,0,0,0,0,0,-13,H,1,1,0
1879,20/01/2008,January,2008,Man City,West Ham,1,1,2,3.4,3.8,1.85,3.2,3.8,1.91,3.2,3.5,1.83,3.2,3.75,0,0,0,0,0,0,0,0,-1,NH,0,1,1
1880,20/01/2008,January,2008,Wigan,Everton,1,2,3.25,3.25,2.25,2.8,3.1,2.3,2.75,3.2,2.25,3,3.2,2.1,0,0,0,0,0,0,0,0,12,NH,0,0,0
1881,21/01/2008,January,2008,Liverpool,Aston Villa,2,2,1.61,3.75,6,1.55,3.7,5,1.67,3.2,5,1.57,3.3,5.5,0,0,0,0,0,0,0,0,-8,NH,0,1,1
1882,26/01/2008,January,2008,Aston Villa,Blackburn,1,1,1.9,3.4,4.2,1.9,3.2,3.6,1.83,3.2,3.75,1.91,3.2,3.5,0,0,0,0,0,0,0,0,1,NH,0,1,1
1883,29/01/2008,January,2008,Arsenal,Newcastle,3,0,1.28,5,13,1.3,4.4,8.5,1.33,4,8,1.25,4.5,10,0,0,0,0,0,0,1,0,-9,H,1,1,0
1884,29/01/2008,January,2008,Bolton,Fulham,0,0,1.9,3.4,4.2,1.8,3.2,4,1.72,3.2,4.33,1.8,3.3,3.75,0,0,0,0,0,0,0,0,-11,NH,0,1,1
1885,29/01/2008,January,2008,Middlesbrough,Wigan,1,0,1.9,3.3,4.33,1.9,3.2,3.6,1.8,3.2,4,1.91,3.2,3.5,0,0,0,0,0,0,0,0,-6,H,1,1,0
1886,29/01/2008,January,2008,Sunderland,Birmingham,2,0,2.3,3.25,3.2,2.2,3.1,3,2.1,3.2,3,2.15,3.2,2.9,0,0,0,0,0,0,0,0,0,H,1,1,0
1887,30/01/2008,January,2008,Chelsea,Reading,1,0,1.22,6,15,1.2,5.2,11,1.2,5,11,1.2,5,11,0,0,0,0,0,0,0,0,-6,H,1,1,0
1888,30/01/2008,January,2008,Derby,Man City,1,1,5,3.6,1.72,4.3,3.4,1.7,4.33,3.4,1.66,5,3.3,1.62,0,0,1,1,0,0,0,0,4,NH,0,0,0
1889,30/01/2008,January,2008,Everton,Tottenham,0,0,2.37,3.25,3.1,2.2,3.1,3,2.2,3.2,2.8,2.2,3.2,2.8,0,0,0,0,0,0,0,0,1,NH,0,1,1
1890,30/01/2008,January,2008,Man United,Portsmouth,2,0,1.25,5.5,13,1.25,4.8,9.5,1.28,4.33,9,1.25,4.5,10,0,0,0,0,0,0,0,0,-8,H,1,1,0
1891,30/01/2008,January,2008,West Ham,Liverpool,1,0,4,3.5,1.9,3.6,3.2,1.9,3.2,3.2,2,3.5,3.2,1.91,0,0,0,0,0,0,0,0,12,H,1,0,1
1892,02/02/2008,February,2008,Birmingham,Derby,1,1,1.61,3.5,6.5,1.6,3.6,4.8,1.53,3.5,5.5,1.44,3.75,6,0,0,0,0,0,0,1,1,0,NH,0,1,1
1893,02/02/2008,February,2008,Blackburn,Everton,0,0,2.37,3.2,3.1,2.3,3.1,2.8,2.25,3.2,2.75,2.3,3.1,2.75,1,0,0,0,0,0,0,0,4,NH,0,1,1
1894,02/02/2008,February,2008,Liverpool,Sunderland,3,0,1.3,5,12,1.27,4.6,9,1.25,4.5,10,1.22,4.8,10,0,0,0,0,0,0,0,0,-15,H,1,1,0
1895,02/02/2008,February,2008,Man City,Arsenal,1,3,4.5,3.6,1.8,4,3.2,1.8,4,3.2,1.8,4.2,3.25,1.73,0,0,0,0,0,0,0,0,10,NH,0,0,0
1896,02/02/2008,February,2008,Portsmouth,Chelsea,1,1,5.25,3.5,1.72,4.2,3.3,1.75,4.5,3.3,1.66,4.33,3.4,1.67,0,0,0,0,1,1,0,0,7,NH,0,0,0
1897,02/02/2008,February,2008,Reading,Bolton,0,2,2.15,3.25,3.5,2.1,3.1,3.2,1.9,3.25,3.4,1.95,3.1,3.5,0,0,1,1,0,0,0,0,1,NH,0,1,1
1898,02/02/2008,February,2008,Tottenham,Man United,1,1,4.5,3.5,1.83,4,3.2,1.8,4,3.2,1.8,3.8,3.25,1.8,0,0,0,0,0,0,0,0,4,NH,0,0,0
1899,02/02/2008,February,2008,Wigan,West Ham,1,0,2.62,3.25,2.7,2.6,3.1,2.5,2.5,3.2,2.5,2.38,3.1,2.62,0,0,0,0,0,0,0,0,3,H,1,1,0
1900,03/02/2008,February,2008,Fulham,Aston Villa,2,1,3.25,3.25,2.25,2.8,3.1,2.3,3.2,3.2,2,2.9,3.2,2.15,0,0,0,0,1,0,0,0,7,H,1,0,1
1901,03/02/2008,February,2008,Newcastle,Middlesbrough,1,1,2,3.25,4,1.9,3.2,3.6,1.83,3.2,3.75,1.83,3.2,3.75,0,0,1,0,0,0,0,0,1,NH,0,1,1
1902,09/02/2008,February,2008,Aston Villa,Newcastle,4,1,1.83,3.5,4.5,1.85,3.2,3.8,1.72,3.2,4.33,1.73,3.2,4.33,1,0,0,0,0,0,1,0,-2,H,1,1,0
1903,09/02/2008,February,2008,Bolton,Portsmouth,0,1,2.5,3.25,2.87,2.3,3.1,2.8,2.25,3.2,2.75,2.5,3.1,2.5,0,0,0,0,0,0,0,0,-2,NH,0,1,1
1904,09/02/2008,February,2008,Derby,Tottenham,0,3,6.5,4,1.53,5,3.5,1.6,5,3.5,1.57,6,3.4,1.5,0,0,1,0,0,0,0,0,13,NH,0,0,0
1905,09/02/2008,February,2008,Everton,Reading,1,0,1.53,4,6.5,1.55,3.5,5.5,1.57,3.25,5.5,1.5,3.4,6,1,0,0,0,0,0,1,1,-2,H,1,1,0
1906,09/02/2008,February,2008,Middlesbrough,Fulham,1,0,1.9,3.4,4.2,1.85,3.2,3.8,1.72,3.2,4.5,1.73,3.2,4.33,0,0,0,0,0,0,1,0,-6,H,1,1,0
1907,09/02/2008,February,2008,Sunderland,Wigan,2,0,2.1,3.3,3.6,2,3.2,3.3,2,3.2,3.2,2.1,3.1,3.1,0,0,0,0,0,0,0,0,0,H,1,1,0
1908,09/02/2008,February,2008,West Ham,Birmingham,1,1,1.8,3.6,4.5,1.75,3.3,4.2,1.66,3.3,4.5,1.73,3.2,4.33,0,0,0,0,0,0,0,0,-3,NH,0,1,1
1909,10/02/2008,February,2008,Chelsea,Liverpool,0,0,1.9,3.2,4.5,1.9,3.1,3.8,1.83,3.2,3.75,1.83,3,4,1,0,0,0,0,0,0,0,-1,NH,0,1,1
1910,10/02/2008,February,2008,Man United,Man City,1,2,1.28,5,13,1.33,4.2,8,1.33,4,8,1.29,4.2,9,1,0,0,0,0,0,0,0,-13,NH,0,1,1
1911,11/02/2008,February,2008,Arsenal,Blackburn,2,0,1.33,4.75,11,1.37,3.9,7.5,1.33,4,8,1.33,4,8,0,0,0,0,0,0,0,0,-6,H,1,1,0
1912,23/02/2008,February,2008,Birmingham,Arsenal,2,2,7,4,1.5,5.5,3.8,1.5,6,3.5,1.5,7,3.75,1.4,0,0,0,0,0,0,0,0,14,NH,0,0,0
1913,23/02/2008,February,2008,Fulham,West Ham,0,1,2.7,3.25,2.62,2.55,3.1,2.55,2.6,3.2,2.37,2.4,3.1,2.6,0,0,0,0,0,0,0,0,3,NH,0,0,0
1914,23/02/2008,February,2008,Liverpool,Middlesbrough,3,2,1.4,4.2,9.5,1.4,3.8,7,1.44,3.6,6.5,1.4,3.75,7,0,0,0,0,0,0,0,0,-9,H,1,1,0
1915,23/02/2008,February,2008,Newcastle,Man United,1,5,7,4,1.5,5.5,3.8,1.5,6,3.5,1.5,6.5,3.6,1.44,0,0,0,0,1,0,0,0,12,NH,0,0,0
1916,23/02/2008,February,2008,Portsmouth,Sunderland,1,0,1.61,3.75,6,1.55,3.5,5.5,1.61,3.25,5,1.53,3.5,5.5,0,0,0,0,0,0,0,0,-9,H,1,1,0
1917,23/02/2008,February,2008,Wigan,Derby,2,0,1.61,3.75,6,1.55,3.5,5.5,1.53,3.5,5.5,1.57,3.5,5,0,0,0,0,0,0,0,0,0,H,1,1,0
1918,24/02/2008,February,2008,Blackburn,Bolton,4,1,1.83,3.5,4.5,1.85,3.2,3.8,1.8,3.2,4,1.8,3.1,4,0,0,0,0,0,0,0,0,3,H,1,1,0
1919,24/02/2008,February,2008,Reading,Aston Villa,1,2,3.1,3.25,2.37,2.7,3.1,2.4,2.75,3.2,2.25,2.9,3.2,2.15,0,0,1,1,0,0,0,0,-3,NH,0,0,0
1920,25/02/2008,February,2008,Man City,Everton,0,2,2.4,3.25,3,2.25,3.1,2.9,2.2,3.2,2.8,2.25,3.1,2.8,0,0,0,0,0,0,0,0,8,NH,0,1,1
1921,01/03/2008,March,2008,Arsenal,Aston Villa,1,1,1.57,3.8,6.5,1.5,3.6,6,1.5,3.5,6,1.5,3.4,6,0,0,0,0,0,0,0,0,-7,NH,0,1,1
1922,01/03/2008,March,2008,Birmingham,Tottenham,4,1,3.75,3.5,2,3.2,3.1,2.1,3.5,3.2,1.91,3.4,3.25,1.91,0,0,0,0,0,0,0,0,13,H,1,0,1
1923,01/03/2008,March,2008,Derby,Sunderland,0,0,3.25,3.3,2.25,2.8,3.1,2.3,2.75,3.2,2.25,2.75,3.2,2.25,0,0,0,0,0,0,0,0,0,NH,0,0,0
1924,01/03/2008,March,2008,Fulham,Man United,0,3,10,5,1.33,7.5,4.2,1.35,8,4.5,1.29,8,4,1.33,0,0,0,0,0,0,0,0,17,NH,0,0,0
1925,01/03/2008,March,2008,Man City,Wigan,0,0,1.8,3.5,4.75,1.7,3.4,4.3,1.67,3.3,4.5,1.62,3.3,5,0,0,0,0,0,0,0,0,-4,NH,0,1,1
1926,01/03/2008,March,2008,Middlesbrough,Reading,0,1,1.83,3.5,4.5,1.8,3.2,4,1.62,3.5,4.5,1.8,3.25,3.8,0,0,0,0,0,0,1,1,4,NH,0,1,1
1927,01/03/2008,March,2008,Newcastle,Blackburn,0,1,2.6,3.3,2.75,2.5,3.1,2.6,2.38,3.2,2.6,2.38,3.1,2.62,0,0,0,0,0,0,0,0,3,NH,0,1,1
1928,01/03/2008,March,2008,West Ham,Chelsea,0,4,4.5,3.5,1.83,4,3.2,1.8,4.33,3.2,1.73,4.33,3.2,1.73,0,0,0,0,0,0,0,0,13,NH,0,0,0
1929,02/03/2008,March,2008,Bolton,Liverpool,1,3,4.5,3.6,1.8,4,3.2,1.8,4.33,3.2,1.73,4.5,3.3,1.67,0,0,0,0,0,0,0,0,4,NH,0,0,0
1930,02/03/2008,March,2008,Everton,Portsmouth,3,1,1.83,3.5,4.5,1.85,3.2,3.8,1.91,3.2,3.5,1.91,3.1,3.6,0,0,0,0,0,0,0,0,-3,H,1,1,0
1931,05/03/2008,March,2008,Liverpool,West Ham,4,0,1.44,4.33,7.5,1.4,3.8,7,1.4,3.75,7,1.36,3.75,8,0,0,0,0,0,0,0,0,-12,H,1,1,0
1932,08/03/2008,March,2008,Blackburn,Fulham,1,1,1.53,4,6.5,1.45,3.7,6.5,1.44,3.75,6,1.44,3.6,6.5,0,0,0,0,0,0,0,0,-8,NH,0,1,1
1933,08/03/2008,March,2008,Liverpool,Newcastle,3,0,1.36,4.5,10,1.4,3.8,7,1.33,4,8,1.36,3.75,8,0,0,0,0,0,0,0,0,-10,H,1,1,0
1934,08/03/2008,March,2008,Reading,Man City,2,0,2.5,3.25,2.87,2.5,3.1,2.6,2.25,3.2,2.75,2.4,3.1,2.6,0,0,1,0,0,0,0,0,-6,H,1,1,0
1935,09/03/2008,March,2008,Sunderland,Everton,0,1,3.5,3.4,2.1,3,3,2.25,3,3.2,2.1,3.2,3.2,2,0,0,0,0,0,0,0,0,12,NH,0,0,0
1936,09/03/2008,March,2008,Tottenham,West Ham,4,0,1.8,3.6,4.5,1.85,3.2,3.8,1.8,3.2,4,1.8,3.3,3.75,0,0,0,0,0,0,0,0,-10,H,1,1,0
1937,09/03/2008,March,2008,Wigan,Arsenal,0,0,6.5,3.8,1.57,5.5,3.5,1.55,5,3.5,1.57,5,3.5,1.57,0,0,0,0,1,0,0,0,14,NH,0,0,0
1938,12/03/2008,March,2008,Aston Villa,Middlesbrough,1,1,1.61,3.75,6,1.65,3.5,4.5,1.57,3.5,5,1.6,3.4,4.8,0,0,0,0,0,0,0,0,-1,NH,0,1,1
1939,12/03/2008,March,2008,Chelsea,Derby,6,1,1.1,9,26,1.12,6.5,14,1.1,6.5,17,1.07,8,21,0,0,0,0,0,0,0,0,-16,H,1,1,0
1940,12/03/2008,March,2008,Portsmouth,Birmingham,4,2,1.83,3.5,4.5,1.7,3.4,4.3,1.67,3.3,4.5,1.67,3.3,4.5,0,0,0,0,0,0,0,0,-9,H,1,1,0
1941,15/03/2008,March,2008,Arsenal,Middlesbrough,1,1,1.25,5.5,13,1.27,4.6,9,1.29,4.33,9,1.22,4.8,10,1,0,0,0,0,0,0,0,-8,NH,0,1,1
1942,15/03/2008,March,2008,Derby,Man United,0,1,17,7,1.16,11,5.2,1.2,11,5,1.2,15,5.5,1.14,0,0,0,0,0,0,0,0,17,NH,0,0,0
1943,15/03/2008,March,2008,Liverpool,Reading,2,1,1.25,5.5,13,1.27,4.6,9,1.29,4,10,1.29,4.2,9,0,0,0,0,0,0,1,0,-5,H,1,1,0
1944,15/03/2008,March,2008,Portsmouth,Aston Villa,2,0,2.37,3.25,3.1,2.4,3.1,2.7,2.2,3.2,2.8,2.25,3.1,2.8,0,0,0,0,0,0,0,0,-2,H,1,1,0
1945,15/03/2008,March,2008,Sunderland,Chelsea,0,1,8,4.2,1.44,6,3.6,1.5,5.5,3.5,1.53,7,3.75,1.4,0,0,0,0,0,0,0,0,16,NH,0,0,0
1946,15/03/2008,March,2008,West Ham,Blackburn,2,1,2.5,3.3,2.87,2.4,3.2,2.6,2.25,3.2,2.75,2.38,3.1,2.62,0,0,0,0,0,0,0,0,5,H,1,1,0
1947,16/03/2008,March,2008,Fulham,Everton,1,0,3.5,3.4,2.1,3.2,3.1,2.1,3.5,3.2,1.91,3.1,3.2,2.05,0,0,0,0,0,0,0,0,12,H,1,0,1
1948,16/03/2008,March,2008,Man City,Tottenham,2,1,2.6,3.3,2.7,2.4,3.1,2.7,2.38,3.2,2.6,2.5,3.1,2.5,0,0,0,0,0,0,0,0,9,H,1,1,0
1949,16/03/2008,March,2008,Wigan,Bolton,1,0,2.25,3.3,3.25,2.2,3.1,3,2,3.2,3.2,2.1,3,3.2,0,0,0,0,0,0,0,0,11,H,1,1,0
1950,17/03/2008,March,2008,Birmingham,Newcastle,1,1,2.2,3.25,3.4,2.2,3.1,3,2.2,3.2,2.8,2.2,3.1,2.88,0,0,0,0,0,0,0,0,5,NH,0,1,1
1951,19/03/2008,March,2008,Man United,Bolton,2,0,1.16,7,17,1.2,5.2,11,1.12,6,15,1.17,5.5,12,0,0,0,0,0,0,0,0,-6,H,1,1,0
1952,19/03/2008,March,2008,Tottenham,Chelsea,4,4,3.6,3.3,2.1,3.2,3.1,2.1,3.2,3.2,2,2.9,3.2,2.15,0,0,0,0,0,0,0,0,3,NH,0,0,0
1953,22/03/2008,March,2008,Aston Villa,Sunderland,0,1,1.57,3.8,6.5,1.55,3.7,5,1.53,3.5,5.5,1.5,3.4,6,0,0,0,0,0,0,0,0,-7,NH,0,1,1
1954,22/03/2008,March,2008,Blackburn,Wigan,3,1,1.72,3.6,5,1.75,3.3,4.2,1.73,3.2,4.33,1.73,3.25,4.2,0,0,0,0,0,0,0,0,-8,H,1,1,0
1955,22/03/2008,March,2008,Bolton,Man City,0,0,2.37,3.3,3,2.3,3.1,2.8,2.38,3.2,2.6,2.3,3.1,2.75,0,0,1,1,0,0,0,0,-7,NH,0,1,1
1956,22/03/2008,March,2008,Everton,West Ham,1,1,1.72,3.6,5,1.65,3.5,4.5,1.67,3.3,4.5,1.62,3.3,5,1,0,0,0,0,0,0,0,-9,NH,0,1,1
1957,22/03/2008,March,2008,Middlesbrough,Derby,1,0,1.44,4.2,8,1.45,3.9,6,1.44,3.75,6,1.44,3.75,6,0,0,0,0,0,0,0,0,-6,H,1,1,0
1958,22/03/2008,March,2008,Newcastle,Fulham,2,0,1.8,3.5,4.75,1.85,3.2,3.8,1.73,3.4,4,1.91,3.2,3.5,0,0,1,0,0,0,1,0,-5,H,1,1,0
1959,22/03/2008,March,2008,Reading,Birmingham,2,1,2,3.5,3.75,2.1,3.1,3.2,2,3.2,3.2,2.05,3.1,3.2,0,0,0,0,0,0,0,0,-10,H,1,1,0
1960,22/03/2008,March,2008,Tottenham,Portsmouth,2,0,1.9,3.5,4,1.85,3.2,3.8,1.83,3.2,3.75,1.91,3.2,3.5,0,0,0,0,0,0,0,0,-4,H,1,1,0
1961,23/03/2008,March,2008,Chelsea,Arsenal,2,1,2.2,3.2,3.5,2.1,3,3.3,2.2,3,3,2.1,3,3.2,0,0,0,0,0,0,0,0,-2,H,1,1,0
1962,23/03/2008,March,2008,Man United,Liverpool,3,0,2,3.3,4,1.85,3.2,3.8,1.91,3,3.75,1.95,3,3.6,0,0,0,0,1,1,0,0,-2,H,1,1,0
1963,29/03/2008,March,2008,Birmingham,Man City,3,1,2.4,3.3,3,2.3,3.1,2.8,2.25,3.2,2.75,2.25,3.1,2.8,0,0,0,0,0,0,0,0,4,H,1,1,0
1964,29/03/2008,March,2008,Bolton,Arsenal,2,3,5,3.6,1.72,4.2,3.3,1.75,3.75,3.3,1.8,4.5,3.3,1.67,0,0,1,0,0,0,0,0,3,NH,0,0,0
1965,29/03/2008,March,2008,Derby,Fulham,2,2,3,3.3,2.4,2.55,3.1,2.55,2.75,3.25,2.2,2.75,3.2,2.25,0,0,0,0,0,0,0,0,0,NH,0,0,0
1966,29/03/2008,March,2008,Man United,Aston Villa,4,0,1.3,5,12,1.33,4.2,8,1.29,4.33,9,1.29,4.2,9,1,1,0,0,0,0,0,0,-10,H,1,1,0
1967,29/03/2008,March,2008,Portsmouth,Wigan,2,0,1.8,3.6,4.5,1.75,3.3,4.2,1.73,3.2,4.33,1.8,3.25,3.8,0,0,0,0,0,0,0,0,-9,H,1,1,0
1968,29/03/2008,March,2008,Reading,Blackburn,0,0,2.4,3.3,3,2.3,3.1,2.8,2.25,3.2,2.75,2.3,3.1,2.75,0,0,0,0,0,0,0,0,-2,NH,0,1,1
1969,29/03/2008,March,2008,Sunderland,West Ham,2,1,2.25,3.3,3.25,2.3,3.1,2.8,2.25,3.2,2.75,2.2,3.1,2.88,0,0,0,0,0,0,1,0,3,H,1,1,0
1970,30/03/2008,March,2008,Chelsea,Middlesbrough,1,0,1.3,5,12,1.33,4.2,8,1.29,4.33,9,1.25,4.5,10,1,0,0,0,0,0,0,0,-10,H,1,1,0
1971,30/03/2008,March,2008,Liverpool,Everton,1,0,1.72,3.6,5,1.75,3.3,4.2,1.73,3.2,4.33,1.8,3,4.2,1,0,0,0,1,0,0,0,-3,H,1,1,0
1972,30/03/2008,March,2008,Tottenham,Newcastle,1,4,1.66,3.6,5.5,1.6,3.5,5,1.62,3.5,4.5,1.57,3.5,5,0,0,0,0,0,0,1,0,-8,NH,0,1,1
1973,05/04/2008,April,2008,Arsenal,Liverpool,1,1,2.1,3.2,3.75,2.1,3.1,3.2,2,3.2,3.2,1.95,3.1,3.5,0,0,0,0,1,0,0,0,1,NH,0,1,1
1974,05/04/2008,April,2008,Aston Villa,Bolton,4,0,1.66,3.6,5.5,1.7,3.4,4.3,1.62,3.5,4.5,1.62,3.3,5,0,0,0,0,0,0,1,0,4,H,1,1,0
1975,05/04/2008,April,2008,Blackburn,Tottenham,1,1,2.4,3.4,2.87,2.2,3.1,3,2.2,3.25,2.75,2.3,3.2,2.62,0,0,0,0,0,0,0,0,5,NH,0,1,1
1976,05/04/2008,April,2008,Fulham,Sunderland,1,3,2.3,3.3,3.2,2.2,3.1,3,2.2,3.2,2.8,2.2,3.3,2.7,0,0,0,0,0,0,0,0,0,NH,0,1,1
1977,05/04/2008,April,2008,Man City,Chelsea,0,2,5,3.6,1.72,4.2,3.3,1.75,4.5,3.3,1.67,4.33,3.2,1.73,0,0,0,0,0,0,0,0,12,NH,0,0,0
1978,05/04/2008,April,2008,Newcastle,Reading,3,0,1.8,3.6,4.5,1.8,3.2,4,1.73,3.2,4.33,1.73,3.2,4.33,0,0,0,0,0,0,0,0,5,H,1,1,0
1979,05/04/2008,April,2008,Wigan,Birmingham,2,0,2.1,3.3,3.6,2.1,3,3.3,2,3.2,3.2,2.1,3,3.2,0,0,0,0,0,0,0,0,0,H,1,1,0
1980,06/04/2008,April,2008,Everton,Derby,1,0,1.25,5.5,13,1.27,4.6,9,1.22,5,10,1.2,5,11,0,0,0,0,0,0,0,0,-12,H,1,1,0
1981,06/04/2008,April,2008,Middlesbrough,Man United,2,2,8.5,4.5,1.4,6.5,3.7,1.45,6.5,3.6,1.44,7,3.75,1.4,0,0,0,0,1,1,0,0,11,NH,0,0,0
1982,08/04/2008,April,2008,West Ham,Portsmouth,0,1,2.25,3.3,3.25,2.2,3.1,3,2.25,3.3,3,2.3,3.2,3.1,0,0,0,0,0,0,0,0,6,NH,0,1,1
1983,12/04/2008,April,2008,Birmingham,Everton,1,1,3,3.3,2.4,2.65,3.1,2.45,2.6,3.2,2.38,2.75,3.2,2.25,0,0,0,0,0,0,0,0,12,NH,0,0,0
1984,12/04/2008,April,2008,Bolton,West Ham,1,0,2.1,3.4,3.5,2.1,3.1,3.2,2.1,3.2,3,2,3.2,3.2,0,0,0,0,0,0,0,0,-8,H,1,1,0
1985,12/04/2008,April,2008,Derby,Aston Villa,0,6,6,4,1.57,4.5,3.5,1.65,5,3.5,1.57,5.5,3.6,1.5,0,0,1,0,0,0,0,0,7,NH,0,0,0
1986,12/04/2008,April,2008,Portsmouth,Newcastle,0,0,2.2,3.3,3.4,1.9,3.2,3.6,2,3.2,3.2,2,3.3,3.1,0,0,0,0,0,0,0,0,-4,NH,0,1,1
1987,12/04/2008,April,2008,Reading,Fulham,0,2,1.9,3.4,4.33,1.85,3.2,3.8,1.73,3.4,4,1.73,3.4,4,0,0,0,0,0,0,0,0,-10,NH,0,1,1
1988,12/04/2008,April,2008,Sunderland,Man City,1,2,2.2,3.3,3.4,2.3,3.1,2.8,1.91,3.25,3.4,2.05,3.2,3.1,0,0,0,0,0,0,0,0,4,NH,0,1,1
1989,12/04/2008,April,2008,Tottenham,Middlesbrough,1,1,1.66,3.6,5.5,1.75,3.3,4.2,1.73,3.2,4.33,1.67,3.4,4.33,0,0,0,0,0,0,0,0,-7,NH,0,1,1
1990,13/04/2008,April,2008,Liverpool,Blackburn,3,1,1.5,4,7,1.5,3.6,6,1.4,3.75,7,1.44,3.6,6.5,0,0,0,0,0,0,0,0,-7,H,1,1,0
1991,13/04/2008,April,2008,Man United,Arsenal,2,1,1.83,3.5,4.5,1.85,3.2,3.8,1.91,3.2,3.5,1.8,3.25,3.8,1,0,0,0,0,0,0,0,-3,H,1,1,0
1992,14/04/2008,April,2008,Chelsea,Wigan,1,1,1.22,6,15,1.22,5,10,1.2,5,11,1.2,5,11,0,0,0,0,0,0,0,0,-16,NH,0,1,1
1993,17/04/2008,April,2008,Everton,Chelsea,0,1,3.8,3.4,2,3.3,3.1,2.05,3.2,3.2,2,3.2,3.2,2,0,0,0,0,0,0,0,0,4,NH,0,0,0
1994,19/04/2008,April,2008,Arsenal,Reading,2,0,1.33,5,10,1.25,4.8,9.5,1.33,4,8,1.29,4.5,8,0,0,0,0,0,0,0,0,-4,H,1,1,0
1995,19/04/2008,April,2008,Blackburn,Man United,1,1,6,4,1.57,4.7,3.4,1.65,5,3.5,1.57,5.5,3.5,1.53,0,0,0,0,1,0,0,0,9,NH,0,0,0
1996,19/04/2008,April,2008,Fulham,Liverpool,0,2,3.4,3.25,2.2,3.3,3.2,2,3.5,3.4,1.83,3,3.4,2,0,0,0,0,0,0,0,0,15,NH,0,0,0
1997,19/04/2008,April,2008,Middlesbrough,Bolton,0,1,2.1,3.3,3.6,2.1,3.2,3.1,1.91,3.25,3.4,2.1,3.2,3,0,0,0,0,0,0,0,0,5,NH,0,1,1
1998,19/04/2008,April,2008,West Ham,Derby,2,1,1.36,5,8.5,1.35,4.2,7.5,1.4,4,6.5,1.36,4,7,0,0,0,0,0,0,0,0,-3,H,1,1,0
1999,19/04/2008,April,2008,Wigan,Tottenham,1,1,2.62,3.3,2.7,2.5,3,2.7,2.38,3.2,2.6,2.5,3.25,2.4,0,0,0,0,0,0,0,0,13,NH,0,1,1
2000,20/04/2008,April,2008,Aston Villa,Birmingham,5,1,1.8,3.3,5,1.75,3.3,4.2,1.8,3.2,4,1.8,3.1,4,0,0,1,0,0,0,0,0,-7,H,1,1,0
2001,20/04/2008,April,2008,Man City,Portsmouth,3,1,2.37,3.3,3,2.2,3.1,3,2.2,3.2,2.8,2.25,3.2,2.75,0,0,0,0,0,0,0,0,5,H,1,1,0
2002,20/04/2008,April,2008,Newcastle,Sunderland,2,0,1.83,3.5,4.5,1.8,3.1,4.2,1.8,3.2,4,1.83,3,4,0,0,0,0,0,0,0,0,-5,H,1,1,0
2003,26/04/2008,April,2008,Birmingham,Liverpool,2,2,2.75,3.25,2.6,2.5,3.2,2.5,2.5,3.25,2.4,2.75,3.1,2.3,0,0,0,0,0,0,0,0,15,NH,0,0,0
2004,26/04/2008,April,2008,Chelsea,Man United,2,1,2.5,3.1,3,2.3,3,2.9,2.38,2.88,2.8,2.3,3.1,2.75,1,0,0,0,0,0,0,0,1,H,1,1,0
2005,26/04/2008,April,2008,Man City,Fulham,2,3,1.83,3.5,4.5,1.75,3.3,4.2,1.73,3.5,3.75,1.83,3.3,3.6,0,0,0,0,0,0,0,0,-4,NH,0,1,1
2006,26/04/2008,April,2008,Sunderland,Middlesbrough,3,2,2.3,3.1,3.4,2.2,2.6,3.6,2.2,3.2,2.8,2.2,3,3,1,0,0,0,0,0,0,0,6,H,1,1,0
